School_ID,School_Name,Spot1_Name,Spot1_Contentful_Id,Matching_Type,Distance_in_KM,Spot2_Name,Spot2_Contentful_Id,Matching_Type,Distance_in_KM,Spot3_Name,Spot3_Contentful_Id,Matching_Type,Distance_in_KM
1jABM3iAlOKA4Kyg6O6iyy,ION Club Fuerteventura,"Fuerteventura / The Lagoon, Canary Islands",670dh4gFaWOsaVSN5MDtYf,Distance less than 100km,1.638682163,"Fuerteventura / Sotavento, Canary Islands",3hXmDZzXr6dKI3DEqASgw6,Distance less than 100km,3.704103468,"Fuerteventura / Costa Calma, Canary Islands",2iPIDw5ecSClmygDef9XzU,Distance less than 100km,6.586347807
3QwJRq7vAckMQqg0Mqq40Y,kite2high,"Hong Kong Island / Shek O Back Beach, Hong Kong",PqhnP5f1OP3MZ8CIxUZxV,Distance less than 100km,9.023080413,"Sha Ha Beach, Hong Kong",1XPJwu9vpKLa5rWo2d4GHB,Distance less than 100km,10.33904403,"Tai Wan, Hong Kong",6NzInGyBRYxBz8mIBEmNCw,Distance less than 100km,19.80378943
2GI1A2SDFKesGumi2mmG2i,Surf School Usedom,"Usedom / Karlshagen, Germany",1sks5MGwarlmQXhZ3ywRfb,Distance less than 100km,0.616887763,"Usedom / Peenemuende, Germany",2TVYcpDspyPR2QqVgRiBXy,Distance less than 100km,3.087626521,"Lubmin, Germany",5WgZixTm7zyLDbcU3yxHds,Distance less than 100km,15.02013372
6RtJqW1wDSOWIcMA8sSGQK,4Elements Kite School Taiba,"Lagoa de Taiba, Brazil",w7LX8xYPyApvCK0z3dDom,Distance less than 100km,1.087154463,"Taiba, Brazil",3S1aQZOkTQDp3WpVy9kVXp,Distance less than 100km,3.340072751,"Wind-Power Plant, Brazil",5lPl4e4FtTcEWaKdRBi0LS,Distance less than 100km,3.760731436
7LJ6XpVnxKKaeKQSoGyUuw,Kitty Hawk Kites Virginia,"Virginia Beach 45th Street, Virginia (USA)",1PRWGpAEFkLpJ4RHye1OrS,Distance less than 100km,1.556354221,"Virginia Beach 88th Street, Virginia (USA)",4TWGFuNm8aKzehXUUuY7Mf,Distance less than 100km,6.163064093,"First Landing State Park, Virginia (USA)",6wKNMSjxCCEeLprpOU86Ec,Distance less than 100km,9.402802431
5EOD3KCmc0kuqcy0uUqqEc,Snowfamily,"Punta Pellaro, Italy",2bHdt8kvlTB7QWEvYalyUA,Distance less than 100km,0.41179281,"Lazzaro, Italy",7dUGNKVOEp2N49IdzT6AJ1,Distance less than 100km,5.544858968,"Reggio di Calabria, Italy",4iUffyWX1ZgeFBVnfmR4mC,Distance less than 100km,10.79049929
6vSJJtrmGkyQwcQEaGKesw,Isla Canela Kite Paradise,"Isla Canela, Spain",2NfaeNQyJFRQzRoUgSGGG6,Distance less than 100km,0.300157196,"Monte Gordo, Portugal",4c7yLinewtdKXHypme5qDm,Distance less than 100km,5.254464696,"Isla Cristina, Spain",5nbp14lCTjcbaTDxP2BMCX,Distance less than 100km,5.603227298
4rZqQkum0U6iGQgwmiCqQa,MACkite Boardsports Center,"Lake Michigan / Grand Haven Beach, Michigan (USA)",3Xj4WawCk63da29YeDprMQ,Distance less than 100km,4.424286741,"Lake Michigan / Muskegon Pierre Marquette, Michigan (USA)",5CPVatFUFRU1Yqna0HVOvC,Distance less than 100km,23.84469501,"Lake Michigan / South Haven North Beach, Michigan (USA)",4FKVLFscq8ApHlPm7AX4gm,Distance less than 100km,69.99420657
1u9k3oxqPqC0I4csoeOcuc,Mallorca Kiteboarding,"Mallorca / Es Barcares, Spain",4mVTvCpu1o1QKTioVt8oJz,Distance less than 100km,2.688844798,"Mallorca / Playa de Muro, Spain",26aJYVBiCnDqr9TYoTslzN,Distance less than 100km,9.781649316,"Mallorca / El Buzon, Spain",6TIA2gravbX1QTRtfsIzgq,Distance less than 100km,11.44766731
6Ee8mP2h0cGUciUSWsKuyY,Bali Kitesurfing,"Bali / Sanur Beach, Indonesia",8OJt65XMs6afhxZAtuWrs,Distance less than 100km,0.478782019,"Bali / Kite Beach, Indonesia",3NgjKLd0S7kZTo4iZr6LqH,Distance less than 100km,0.979970352,"Bali / Turtle Island, Indonesia",37YrLkI40zH246tgKTdUFs,Distance less than 100km,2.440420202
50CEfNMC760y0qyc6cCMaI,Kite Factory,"Ruegen / Juliusruh, Germany",5EmSXfIGBSeQj6dqGdBCjq,Distance less than 100km,1.308563249,"Ruegen / Vieregge, Germany",5ftkCOGpph33v7VlMCEnKQ,Distance less than 100km,6.001929307,"Ruegen / Wiek, Germany",4i0xqT7OdaIbwlw7cdeytl,Distance less than 100km,6.112737266
2GnAJp52F2WQuCs40KA2GC,Kite Club Palawan,,,,,,,,,,,,
4icNbd4GGQEMyyoaOe68c6,Floripa,"Santa Maria Del Focallo, Italy",2q1mXntZHp96lL4SzVUacc,Distance less than 100km,0.183086279,"Sicily / Pozzallo, Italy",1QWZGS65tsIzKntdqqpdAw,Distance less than 100km,5.688372119,"Sicily / Marina di Modica, Italy",3ilMTiC5d0fh8bKJYQ8Ic2,Distance less than 100km,12.19730068
45Pm09n3XO6q6u8wygSKww,Gokova Kiteboard,"Gokova, Turkey",5E9hk6k4W4t5SLJIKLqCCs,Distance less than 100km,0.494818918,"Iztuzu, Turkey",5xBJ2aMY7qZ5OYKl7A9mBR,Distance less than 100km,38.46584613,"Sarigerme, Turkey",1TvCG1tkj1t0HJFecLqaB5,Distance less than 100km,50.16174627
1mpXvnNNSMwWOaM0IEC8YI,Blast Kiteboarding,"Coney Beach, Wales (UK)",4iXpF2fsvOyHUQ7q211Oys,Distance less than 100km,1.06163736,"Rest Bay, Wales (UK)",1Wxld3o0KjwmEF9v71Tjpq,Distance less than 100km,2.531167569,"Aberavon, Wales (UK)",6IlLyb0CObCFNLhfDLa3Ww,Distance less than 100km,15.99317475
7pmHyUHcfSqssIkwcKaiw6,Kite Lab,"Langebaan, South Africa",6hnGj457ORkono7etVj1ND,Distance less than 100km,0.287573127,"Langebaan North Bay, South Africa",44sSegzbuPVnT88drVr2ou,Distance less than 100km,1.011142349,"Shark Bay, South Africa",7er3wHnAvGGJUpOyBluwrw,Distance less than 100km,2.757411747
7GITnksr7BhDZqeOahpJyb,SA Kitesurf Adventures - Cape Town,"Kite Beach, South Africa",z7T2hEDhH8ojizrSrfGjo,Distance less than 100km,0.535762045,"Doodles Beach, South Africa",2zUcozjZgkCrRQyNpBzduI,Distance less than 100km,1.266432973,"Dolphin Beach, South Africa",5MSyUwpDWblU7c528SbTv9,Distance less than 100km,1.280682971
5OalqVqSJOqqAGEwyaMi8M,Extreme Algarve,"Luz, Portugal",5yJLhuBVjx2GI8zu8MldeQ,Distance less than 100km,4.500416377,"Meia Praia, Portugal",3k88plRKf8DYFbzM9CoZuV,Distance less than 100km,5.200816884,"Lagos Portugal, Portugal",3u8Ru6QWRlkh9AktrtHWAs,Distance less than 100km,5.293423777
6po5TQeatySIWEacmEIA8M,Auberge Des Nomades Du Sahara,"Dakhla Lagoon PK 25, Morocco",7ciz6FGK7fLUENDdZOWHrv,Distance less than 100km,2.441702327,"Dakhla Camp, Morocco",2MgtqNbomi2uBQ5oc1qBFU,Distance less than 100km,2.810476362,"Pointe de L'Or, Morocco",73hW0HwsdV9BdXh5ohnM9O,Distance less than 100km,3.05849259
1Gk9nXNr1i4WUQQ66qCyay,Kite Legend School,"Riviera Azul, Dominican Republic",79SliQ662ScHDk2lHjNy3C,Distance less than 100km,1.515046637,"Puerto Plata Kite Beach, Dominican Republic",5wIfEcZUdjAx2Sa54rpiJo,Distance less than 100km,2.667814348,"Secret Spot, Dominican Republic",43r9tMLbm3l6Jx0zAisDKW,Distance less than 100km,3.361090099
6kXxLN6SVq8iAWYGaGue4i,Plaisirkite,"Pont Mah?ü??, France",6gj3BXpk2MfbogNEzV0yxK,Distance less than 100km,0.357642606,"Sorlock, France",4dj2lZHBmq3LJzI7p88Sah,Distance less than 100km,3.680835645,"Damgan, France",54mgBFEKkktcI2zvSmU5Tf,Distance less than 100km,13.08738203
5iG9njY5H2yCMWiiuYEUEO,Strapless Fuerteventura,"Fuerteventura / Flag Beach, Canary Islands",2zkC4QlaQWWNbipCcBDOot,Distance less than 100km,5.502829336,"Fuerteventura / Shooting Gallery, Canary Islands",6m8PeXggsJZTECJOMO2TYs,Distance less than 100km,5.794180777,"Fuerteventura / Mejillones, Canary Islands",6ztKyt9S26o81Fl7xHaCr1,Distance less than 100km,5.998837342
4tAh903mwoO2MKeqI2kUgC,Le Vie del Vento,"Follow The Wind Kitesurf Sicily, Italy",1qI5hgwC8wgwBfVKRn3uJF,Distance less than 100km,0.483083808,"Stagnone Kitesurf, Italy",1NpDAjJns4i1NXhpVv8kMh,Distance less than 100km,0.93453689,"Sicily / Lo Stagnone, Italy",31BHrD8jQeW6LGiXgZfImn,Distance less than 100km,1.93247251
4VvnzR8ybKAmoquwcUeiKQ,KitesurfPE,"Praia Do Quartel, Brazil",1FBwDd1tp6fMvaWFSGYzlR,Distance less than 100km,0.262864271,"Forte Orange, Brazil",2T46kdiLLhtnhd2nKMextV,Distance less than 100km,20.53627463,"Paiva, Brazil",48FCqbcMdurA5tgGaCZ4gl,Distance less than 100km,32.73135582
1ZWQKNecGoAUmmK44WweYw,Floras Lake,"Floras Lake, Oregon (USA)",2LLrZxoqbNpdnZcw74S7Bz,Distance less than 100km,0.558542737,"Bandon, Oregon (USA)",3RzX06jdpqjbwR4eJqIjJc,Distance less than 100km,22.57153304,"Whiskey Run, Oregon (USA)",2N5FKq5shUOLWFR9doP4xx,Distance less than 100km,25.54860591
1ut7pfpexpI0KBaxB5fItQ,AIRWALK Windsurf &Kitesurf &Catamatan School,,,,,,,,,,,,
5XMgmQctaggi4eC0KSi44U,Simon Kiteschool,"Pornichet, France",12OxMoVY1IHqNavTaFk7UI,Distance less than 100km,0.903170145,"La Baule, France",512tZfWksfTqwzAVrtE2zR,Distance less than 100km,4.114888903,"Kerlede, France",6CO61upOsiIl00hOvFa5Xx,Distance less than 100km,8.52234479
3C9rgV8KwU4UgaoQwIMSg,Paradise Kite,"Oliva Nova, Spain",2XkSdsYizKkPKfnjI7OKEI,Distance less than 100km,2.388081843,"Playa del Vergel, Spain",390lb5JJSbKcfo5t0GZC3p,Distance less than 100km,6.064382954,"Playa de Gandia, Spain",5pKIbym2qhb7hLT9iJ3TQU,Distance less than 100km,10.60546652
302ZDgAEIEqCMiYayueE4a,Tartaruga Surf Center,"A Lanzada, Spain",1VuEtV6hhAkmCjS01XDgof,Distance less than 100km,2.174922978,"Mexilloeira, Spain",6IFVXhAhzTvl1ZasMIMJBi,Distance less than 100km,2.78865999,"Isla de Arousa, Spain",1vkrbFAKCWj5xedgQyoVVr,Distance less than 100km,10.13891406
17uUcQCMgogQ8aWMwyAcYk,Kitesurfing Lessons Oman,"Civil Aviation Kite Beach, Oman",4oDwNLi7cAGx14ujBTtRe4,Distance less than 100km,0.075496565,"Athaiba, Oman",60PvMfglB1MHxVVOEJ2V4n,Distance less than 100km,3.880955271,"Barka Kite Beach, Oman",1wPR00z7QvOjLi7Aners9s,Distance less than 100km,40.01450014
65ou0vmjFCMscceQOAeyEw,NorthWest Kiteboarding,"Ijsselmeer / Makkum, Netherlands",5dmO8EIlRWIundQEdYNVj7,Distance less than 100km,1.854623651,"Ijsselmeer / Kornwerderzand, Netherlands",5wzgEjyfBeU3nB7T46E6ID,Distance less than 100km,4.771612912,"Ijsselmeer / Workum, Netherlands",8UCCcxmuWi3TkHMXOg6P7,Distance less than 100km,9.593971338
5hrrGGGVx3t2QaXTASxjZz,Be-Rad Watersports,"Pevensey Bay, England (UK)",1XvQwVbMiUTzjuXzGWQ6iq,Distance less than 100km,0.610197037,"Cooden, England (UK)",5FYKf02HGhY65IeI9pgTos,Distance less than 100km,6.129471911,"Seaford, England (UK)",2bOJ6SK0TPTdTD8lQNWvGJ,Distance less than 100km,18.72882007
7MgHuryJFKm8EOgCk82kYe,Kite Surf Ireland,"Aughacasla, Ireland",6J3P1djEv3nFkdbIXKPeeZ,Distance less than 100km,1.662909368,"Castlegregory, Ireland",1W1CCzwS1B0M7WvWTPlwZB,Distance less than 100km,5.026511611,"Trench, Ireland",1UzYSRsRvYuMYOGAt317OC,Distance less than 100km,5.20574238
24zmwSvEqQgige2mYwSEIK,Skymonster Kitesurfing,"Pettycur Bay, Scotland (UK)",2DRfId13GJ4id0voEKPYKK,Distance less than 100km,29.49151879,"Longniddry, Scotland (UK)",sFrvZEMIu81vrRsoaJJ0z,Distance less than 100km,41.4979089,"Gullane, Scotland (UK)",mv9TdGVCGBt9cZepgLmrI,Distance less than 100km,47.39207656
5fLIGsLaS4csaCwYyQcgw2,Blackhouse Watersport,"Barassie, Scotland (UK)",os8Mjx9ny9R0KcneRyvNg,Distance less than 100km,38.85392142,"Troon South Beach, Scotland (UK)",30okDkbC4EHxTElZQjnBc9,Distance less than 100km,40.01575503,"Prestwick, Scotland (UK)",259qJ77OsJvNvlMZqozT0U,Distance less than 100km,40.72958227
2U4cezoOAg4OI68iYoc48I,WindLife Sport Center,"Gabella, Italy",1kJzjbL6kZZoWTh2dCEUTb,Distance less than 100km,9.723813607,"Le Castella, Italy",3aBm8zK9HCPhJMFp69gJhB,Distance less than 100km,20.09900538,"Turraxzo, Italy",4K5riwCVZ2BwYhIrJqWpFO,Distance less than 100km,20.57217682
16INY3pqvWo6yCqIUOgi4e,Scuola Kite Ostia - Centro Kitesurf IKO Roma,"Ostia Kite Village, Italy",24WuUJ4FTMZXSLAwM2IQYy,Distance less than 100km,0.121475236,"Paradise Kite Beach, Italy",4loqnpcDku34s7gliTBT7G,Distance less than 100km,1.819715887,"Curvone, Italy",5sEU2E34IoQtnzjLHUWq17,Distance less than 100km,9.21300103
1zqn8UToEAW6AkMKmIuK0G,Local Salento Kitesurf,"Porto Cesareo, Italy",2QyBG49xbeHT8qbk035ehl,Distance less than 100km,1.95995516,"Torre Chianca, Italy",6pDSU6TdnS5NoEeLgs0pf7,Distance less than 100km,2.645704865,"Padula Bianca, Italy",4OlsWtCESr2kvi9ehdh1AV,Distance less than 100km,20.09705841
AHfadPWWpaaYc2SYiaQOu,Kitesurfing Ostia,"Tor Vaianica, Italy",7uk8tzSJalPxZ4BlMlv0Yp,Distance less than 100km,4.856254909,"Ostia Kite Village, Italy",24WuUJ4FTMZXSLAwM2IQYy,Distance less than 100km,6.414911029,"Paradise Kite Beach, Italy",4loqnpcDku34s7gliTBT7G,Distance less than 100km,8.111830159
3HirlKolIImogCuCsYG8We,Heaven Kite School,"Heaven, Spain",1rDa7NTpAReBRI2MVy7sB1,Distance less than 100km,0.093337503,"Pepes Beach, Spain",7o8NXi068iB9DxVzByoTQt,Distance less than 100km,1.723679513,"San Pedro del Alcantara, Spain",2JqIqs3JcsRT1x16dC2Fv2,Distance less than 100km,7.282970247
2s5i7iaVsoG4k4GaEIM2EM,Ecole Kitesurf Vend??e,"La Faute-sur-Mer, France",3ozEKBXkhEBquIGGgEQNzg,Distance less than 100km,1.278559486,"L'Embarcadere, France",78GpBbdikyr41c1u9GyeME,Distance less than 100km,9.651206418,"Les Generelles, France",1HTxOS1p9wbnPxDz6RsCBj,Distance less than 100km,10.36493432
hJOStuz37q86WUgG8oAgu,Ocean Republik,"La Patacona, Spain",3Bz2nNIvtXGjgqejMNV4rs,Distance less than 100km,4.567479131,"Port Saplaya, Spain",LiZBLn11zh1JDdmuq3I45,Distance less than 100km,6.966735093,"El Saler, Spain",ajFR6yObqnB6Az6UjXDlf,Distance less than 100km,7.303613852
20vMGOoU4wMOIoE6SisUiq,Tropikitesurf,"Pont Mah?ü??, France",6gj3BXpk2MfbogNEzV0yxK,Distance less than 100km,0.357642606,"Sorlock, France",4dj2lZHBmq3LJzI7p88Sah,Distance less than 100km,3.680835645,"Damgan, France",54mgBFEKkktcI2zvSmU5Tf,Distance less than 100km,13.08738203
12w6D9h0NawioIK8U8OgK2,Kite Boarding Galicia,"Agrelo Beach, Spain",2w78oriMukSAx1WgVsa47h,Distance less than 100km,12.30348252,"Cesantes, Spain",5eY6BWY39uUqQe6KqbXA05,Distance less than 100km,13.31467516,"A Lanzada, Spain",1VuEtV6hhAkmCjS01XDgof,Distance less than 100km,16.07715989
4pxiUz8Q92uuKOYqqWyiym,Kite Oliva,"Playa del Vergel, Spain",390lb5JJSbKcfo5t0GZC3p,Distance less than 100km,1.438788697,"Oliva Nova, Spain",2XkSdsYizKkPKfnjI7OKEI,Distance less than 100km,3.950260892,"El Paquebote, Spain",1S2T7YRz28h06NtM17G2o8,Distance less than 100km,8.838398343
6tUDzxmLioumSkoQUGw20O,Kitesurf Center La Manga,"Mar Menor / Isla del Ciervo, Spain",3jgzrC2XlY574KwZkuoMg8,Distance less than 100km,1.055778676,"Mar Menor / Playa Paraiso, Spain",1j7TPoetNT6866xZ2ufhEC,Distance less than 100km,2.549703169,"Playa de Levante, Spain",2JbyBz2nUtKu2qGrkrKyil,Distance less than 100km,3.07476142
19k0Dybrm5JzJ2hKKBQ5Hm,414 Kiting,"Lake Como / Gera Lario, Italy",39WmFMCbpxEF6D3bs5gTRK,Distance less than 100km,0.196252082,"Lake Como / Colico, Italy",3IcO6Pg2lNPBguUD9C5fHq,Distance less than 100km,3.163105226,"Lake Como / Pare, Italy",soglwUPw2zPiSA7gbw2Ko,Distance less than 100km,34.57454775
6bM3af2Jb2Wy6ssQQYqA2O,Jaws Murcia,"Torre Derribada, Spain",3T0PvZxDloIclXjcTTZg6y,Distance less than 100km,0.46584901,"La Llana, Spain",2maFm4qknsFlGH5AEA4qL4,Distance less than 100km,0.702001331,"Mar Menor / Lo Pagan, Spain",31VIqMVlESLXa8s2FuDlrV,Distance less than 100km,1.584865363
uWl8njtLZmCI0cSIwUWQ0,Kite Beach Fiumara,"Kitebeach Fiumara, Italy",4wBlJUleokIF7Z4yKKS0E2,Distance less than 100km,0.078816141,"Marina di Grosseto, Italy",2vjpuvJU0aq8nIkucWsShB,Distance less than 100km,3.277113812,"KM 28, Italy",3ELzIzmsOjkVV0iiAa7NHc,Distance less than 100km,3.836324495
1FUFM8cD5KYICUeM4i2UQM,Dukite,"Wollongong Beach, United Arab Emirates",3oR2P9Qt2SXfEFvGrkru9L,Distance less than 100km,0.770403593,"NessNass Beach, United Arab Emirates",5Q2QnCUsikyOSvcxtb0avj,Distance less than 100km,3.769631012,"Jebel Ali Beach, United Arab Emirates",QCcpCdLfKGe6NRQa2i7vD,Distance less than 100km,13.75601518
605c3P0w12wmIqeAQUKmOy,Addicted 2 Kite,"Gruissan Plage, France",6eBgZIhuohRJEyKuEC1yvX,Distance less than 100km,1.896563647,"Saint-Pierre-Sur-Mer, France",1nRylGmIabo8JwiOgMC9gS,Distance less than 100km,8.397973656,"Etang de Bages / La Nautique, France",pLSLMywk7h4r1fJQyuNfx,Distance less than 100km,10.76226379
Okjztfr4WIMIGK8aqC4GW,Les Dauphins,"Djerba / Houmt Souk, Tunisia",1jpqSeUUO3Or0bWiSwOlWT,Distance less than 100km,8.484707865,"Djerba / Smile Beach, Tunisia",1xIG3KeGQiD1gJoQF9lahu,Distance less than 100km,9.28903009,"Djerba / The Lagoon, Tunisia",KdsSCNphiLaS2Gi9jAyCF,Distance less than 100km,10.25188021
2zvvVfzKsUySKyg0WiqIs6,KitePoint Rio - K7,"Barra da Tijuca, Brazil",c06B3JGZKFALugpJaXQN7,Distance less than 100km,0.171492683,"Sao Conrado, Brazil",1Gnzu3lxugI59WbbCFoV3E,Distance less than 100km,5.278799506,"Diabo, Brazil",5gXAQPONCkqVGS720w6pFp,Distance less than 100km,12.26477593
2xneNOlZzGuscQK2QQUOgU,Tramontana Surf Voltri,"Voltri, Italy",5SRBpRYrRqZ5JmDQPVL2oO,Distance less than 100km,0.392647076,"Sturla, Italy",2LDaqeBJcDo7U1nTELqIJl,Distance less than 100km,18.74426441,"Fornaci Beach, Italy",6pHN5v4enTiIpa7xmCpSww,Distance less than 100km,26.4095997
1D4oJZiNYgS8keSyWykIiK,Salento Coast Ovest,"Baia Verde, Italy",7Fg54veSFOvnjYH79WdIll,Distance less than 100km,3.830713911,"Padula Bianca, Italy",4OlsWtCESr2kvi9ehdh1AV,Distance less than 100km,5.005680817,"Porto Cesareo, Italy",2QyBG49xbeHT8qbk035ehl,Distance less than 100km,25.39230447
533ko8aASc6qiWaOgYmKai,Scuola Kitesurf Puglia,"Torre Canne Pilone 2, Italy",3okvfTgcucoTLMQYon7eEG,Distance less than 100km,19.17961554,"Marina di Ostuni, Italy",3JMQwMZrnqC5vPtc3Kh1W8,Distance less than 100km,24.91935733,"Viale del Tramonto, Italy",1VntOHA6uOp1iy0t5vjIkg,Distance less than 100km,31.99439146
C9kbh7glzwQWM0cOe4Sas,Kitesurf Lecce,"San Foca, Italy",3k4tKzT0HHXDkHdcFFdULJ,Distance less than 100km,5.469403412,"Frassanito, Italy",3tjzUmZ8JOgI6sI9I5FU2Q,Distance less than 100km,14.63432279,"Alimini, Italy",4OdOWUbIQMZWJGdKgSEg6m,Distance less than 100km,16.15777131
4aBwaARuCsUUmwAGYyeqWY,Kitoo,"Canet-Plage South, France",1Fh9ZywBUbVd6OeLNrHHMx,Distance less than 100km,3.29302299,"Canet-Plage, France",5hNDR6JJqODFboSAXureXv,Distance less than 100km,6.311765488,"Argeles-sur-Mer, France",457KMAzVq6eU0LfxhIB50N,Distance less than 100km,7.289222752
FriRym3waau02GGc68cQW,Alex Kite School,"Bassin d'Arcachon / Arbousiers, France",1miUFfqf6iNHGx9HIlhT1D,Distance less than 100km,3.606853921,"Dune du Pyla, France",LPTFU1O0IyGJTzOIBLWLf,Distance less than 100km,8.155264969,"L'Horizon, France",4gEYSv7zRU5wwoHV0ktMie,Distance less than 100km,8.297704281
jHx7QdgdUIgE0IW6sqwwo,Alex Kite,"Alimini, Italy",4OdOWUbIQMZWJGdKgSEg6m,Distance less than 100km,8.606764657,"Frassanito, Italy",3tjzUmZ8JOgI6sI9I5FU2Q,Distance less than 100km,10.31115346,"San Foca, Italy",3k4tKzT0HHXDkHdcFFdULJ,Distance less than 100km,19.26732409
1R7CYgysduaQqmYoKc8AQ2,Liberan Surf,"Peninsula Peljesac / Perna, Croatia",5OERIw6c9hL04Fxn8yGCZz,Distance less than 100km,0.728021996,"Peninsula Peljesac / Viganj, Croatia",2MvF3jZGvCUNK306OcaZph,Distance less than 100km,1.57925429,"Neretva, Croatia",3OgAO1K84DtpL14kP7ke8V,Distance less than 100km,26.65888957
7dheft0cQ8ca8moWuIUeim,Penghu Kitesurfing,"Magong / Guoye, Taiwan",4S3cCHA2TDvSu5vAJ7kYXj,Distance less than 100km,0.451536876,"Magong / Longmen Beach, Taiwan",1zK4xCisfoQIZtTCwVCqVg,Distance less than 100km,1.714034093,"Magong / Baikeng Beach, Taiwan",7pRbodsuKbgqlhbrn4Pdyg,Distance less than 100km,3.435324123
5j0CfOZfryWGm4cgk8CoAC,Kite Boarding Asia Phuket,"Phuket / Nai Yang Beach, Thailand",1vcKprvPst3powUZDcTFYh,Distance less than 100km,0.429984471,"Phuket / Mai Khao Beach, Thailand",3E0vjWZJM9bMRnh4G0Efod,Distance less than 100km,8.325164748,"Phuket / Bang Tao Beach, Thailand",4hRXSFGszmZd0j2mZY0aOx,Distance less than 100km,8.457885844
4Ge1k8msWsiS6oMQcc0SqO,Cadiz Kite,"Buzo, Spain",7HN7K5kodUNh2jabfbXVkM,Distance less than 100km,4.667421054,"Valdelagrana, Spain",6tIKzeiKUGHJEEToucIAdS,Distance less than 100km,4.872143426,"Off-shore, Spain",7LSuFL7zLwvJepSUNusejO,Distance less than 100km,8.95254595
3Kki6K3RUsg2csY0A8oqQo,Harry Nass Dahab,"Dahab Lagoon, Egypt",5QkVNp7jw8UVIvwFujSXMK,Distance less than 100km,0.573818899,"Baby Bay, Egypt",43Iw2QAqkxpTtChe88YCLv,Distance less than 100km,1.102428955,"Caves, Egypt",58JM2qp5Lu1s7uEcdgTzyM,Distance less than 100km,8.280120652
4vrZdiCpRKSeOAQsqwIqeE,30 N??s,"Rio Guaiba / Ipanema, Brazil",3F95kgPWPaKsJE9oyyaXSI,Distance less than 100km,2.680642394,"Lagoa dos Patos / Varzinha, Brazil",6rOAurw7FuOgqwwrOqMIZG,Distance less than 100km,39.88530156,"Lagoa dos Barros, Brazil",6PgEIy7oafIytUoHNcZc6R,Distance less than 100km,87.64042473
73XCQ4BjKEiOkQeoqG2WCQ,Surf Kite House,"La Barrosa, Spain",26Ez0qKD8sRoGTRNugdlrb,Distance less than 100km,2.930012113,"Sancti Petri, Spain",4T2c3ePDw7hLqgwMw2ym6m,Distance less than 100km,3.199467972,"Camposoto, Spain",4G2yVWi2mnVTEMPb4bwA5I,Distance less than 100km,6.419898242
6gkYU8BuzSSOC6EuQwqSoG,RedSeaZone,"El Gouna / Mangroovy Beach, Egypt",6XCD9eOsGm2YgOuquMaNN0,Distance less than 100km,0.06803243,"El Gouna / Buzzha Beach, Egypt",7dzKuO3oGd2rTXEiSLDBkl,Distance less than 100km,0.335128347,"El Gouna / Zeytouna Beach, Egypt",1XTwM42f9viBKvuPonMbMu,Distance less than 100km,2.074376388
5WXcsEJQOIiiCu4sYwGYue,Kiteboarding Asia Pattaya,"Najomtien, Thailand",3RSSNDlMAAOb6aQD1T3BUP,Distance less than 100km,0.249639356,"Na Kluea, Thailand",19xMgVmM2MndFcQ0nm1Lpl,Distance less than 100km,13.66178176,"Kho Lan, Thailand",16KSfgJYBDbH9a9CPOozVB,Distance less than 100km,16.32991238
1wJVCQs524COeGqSQQ48Iu,Cuyo Watersports Association,"Cuyo Island / Capusan Beach, Philippines",6fiY62v4cMiL8B9vbULwQL,Distance less than 100km,0.119214421,"Cuyo Island / Coco Verde, Philippines",4KK863ZV3MbvAxzaLUatdv,Distance less than 100km,6.545589027,"Cuyo Island / Downwind Beach, Philippines",79cRBHAcIcXX9ALtMFXH8d,Distance less than 100km,7.718784306
1ytvdj4vzWYwkYmKeiYEcY,15 Knots,"Isla Verde, Puerto Rico",3QNs2Qbx9vGXzDzWPoGJ00,Distance less than 100km,0.152038354,"Punta Las Marias, Puerto Rico",6smXvgXkK9KOBjpRdmDHzH,Distance less than 100km,2.063268261,"Ocean Park, Puerto Rico",QUwh0VZ6RpO6bOWV5sgWC,Distance less than 100km,3.295705287
1LA9Uk9ikE0aEu486k6oUE,En Colombia Kitesurf,"La Boquilla, Colombia",7fkZhyIKTEE3aR17Pb0G4U,Distance less than 100km,0.494628131,"Las Americas, Colombia",2ejeV6ap6vFu7j3EXHvlIs,Distance less than 100km,1.406902579,"Bocagrande, Colombia",1lh2NFrmr0yDzfIgOJCWNd,Distance less than 100km,9.763793767
dSl7CaYMTKS8IAYeiyIyC,Kiteforce,"Lac Saint-Louis / Baie de Valois, Canada",3owF2ZBHWRvr52dCPPPj9N,Distance less than 100km,15.32152573,"Lac Saint-Louis / Pointe-Claire, Canada",47OQVo7rObqi61NLkJrayb,Distance less than 100km,19.45452392,"Lac Saint-Louis / Chateauguay, Canada",UflN5ohR0UStMf7AQp5Ev,Distance less than 100km,20.55769763
7rDBC1rVn2qqWY8w4C0cI8,Kaliantan Kitesurf,"Kaliantan Kite Camp Lombok, Indonesia",3Gj3CTghrzV2X13D7Y7A66,Distance less than 100km,5.069379468,"Lombok / Kuta, Indonesia",2imXruvbg7PUolAG3vx5nJ,Distance less than 100km,20.98475628,"Lombok / Sekotong, Indonesia",ucAkVrQ4LXE3oQaTjflX9,Distance less than 100km,55.62904815
